False	15	0.53125	265.5
False	15	1.359375	265.5
False	15	2.75	265.75
False	15	4.1875	266.0
False	15	5.421875	266.5
False	15	5.90625	267.5
False	15	8.21875	268.25
False	15	9.46875	269.0
False	15	9.96875	269.75
False	15	10.703125	271.0
False	15	13.0625	272.5
False	15	14.375	273.75
False	15	15.140625	275.75
False	15	15.828125	277.5
False	15	16.8125	279.5
False	15	18.4375	281.5
False	15	19.90625	283.75
False	15	20.65625	286.0
False	15	22.3125	288.75
False	15	23.546875	291.5
False	15	24.515625	294.25
False	15	25.359375	297.75
False	15	27.15625	301.25
False	15	28.03125	304.75
False	15	29.34375	308.25
False	15	30.0625	312.5
False	15	31.515625	316.75
False	15	32.984375	321.25
False	15	34.203125	326.0
False	15	34.9375	331.0
False	15	36.078125	336.0
False	15	37.53125	341.5
False	15	38.46875	348.0
False	15	39.90625	354.0
False	15	41.234375	360.0
False	15	42.03125	367.25
False	15	43.46875	374.25
False	15	44.40625	382.25
False	15	45.609375	390.5
False	15	46.90625	399.25
False	15	47.859375	408.25
False	15	49.015625	417.25
False	15	50.53125	428.75
False	15	51.671875	439.75
False	15	52.8125	450.75
False	15	53.734375	463.5
False	15	55.09375	476.75
False	15	56.265625	492.5
False	15	57.375	509.25
False	15	58.59375	526.0
False	15	59.46875	544.75
False	15	60.703125	565.5
False	15	61.96875	585.5
False	15	63.25	611.0
False	15	64.359375	637.75
False	15	65.5	666.25
False	15	66.640625	696.75
False	15	67.78125	732.5
False	15	68.90625	770.0
False	15	70.140625	816.25
False	15	71.265625	863.0
False	15	72.328125	922.25
False	15	73.484375	984.5
False	15	74.6875	1059.5
False	15	75.796875	1151.0
False	15	76.953125	1253.25
False	15	78.15625	1382.75
False	15	79.265625	1529.5
False	15	80.453125	1702.5
False	15	81.59375	1934.0
False	15	82.75	2218.25
False	15	83.953125	2269.0
False	15	85.203125	2306.0
False	15	86.46875	2304.0
False	15	87.734375	2303.0
False	15	88.984375	2302.0
False	15	90.234375	2305.0
False	15	91.5	2301.5
False	15	92.734375	2305.0
False	15	93.984375	2309.0
False	15	95.234375	2312.5
False	15	96.484375	2322.5
False	15	97.75	2331.0
False	15	99.015625	2333.5
False	15	100.25	2341.75
False	15	101.53125	2347.25
False	15	102.75	2351.5
False	15	104.03125	2368.5
False	15	105.28125	2404.0
False	15	106.5	2408.5
False	15	107.734375	2429.75
False	15	109.0	2457.5
False	15	110.25	2464.25
False	15	111.484375	2483.75
False	15	112.71875	2510.0
False	15	113.96875	2535.5
False	15	115.21875	2577.5
False	15	116.453125	2592.5
False	15	117.71875	2628.25
False	15	118.96875	2645.25
False	15	120.21875	2689.25
False	15	121.46875	2713.25
False	15	122.6875	2766.25
False	15	123.953125	2803.25
False	15	125.203125	2849.75
False	15	126.4375	2876.0
False	15	127.703125	2941.0
False	15	128.953125	2995.5
False	15	130.1875	3028.75
False	15	131.390625	3111.0
False	15	132.625	3146.0
False	15	133.875	3240.5
False	15	135.109375	3275.5
False	15	136.34375	3378.25
False	15	137.609375	3364.25
False	15	138.875	3302.75
False	15	140.109375	3208.5
False	15	141.375	3145.0
False	15	142.625	3114.75
False	15	143.890625	3059.25
False	15	145.15625	3016.75
False	15	146.421875	2971.25
False	15	147.65625	2939.5
False	15	148.921875	2901.0
False	15	150.1875	2846.0
False	15	151.453125	2832.25
False	15	152.6875	2786.5
False	15	153.953125	2764.75
False	15	155.1875	2744.75
False	15	156.4375	2712.0
False	15	157.703125	2687.25
False	15	158.953125	2657.75
False	15	160.203125	2636.75
False	15	161.453125	2623.75
False	15	162.734375	2595.5
False	15	163.96875	2586.75
False	15	165.21875	2567.0
False	15	166.46875	2547.5
False	15	167.71875	2540.25
False	15	168.96875	2540.25
False	15	170.21875	2528.25
False	15	171.484375	2507.0
False	15	172.75	2512.75
False	15	173.984375	2512.25
False	15	175.234375	2493.0
False	15	176.5	2486.0
False	15	177.75	2493.5
False	15	179.078125	2485.5
False	15	180.3125	2487.25
False	15	181.578125	2485.5
False	15	182.84375	2483.75
False	15	184.078125	2490.75
False	15	185.359375	2504.0
False	15	186.609375	2512.75
False	15	187.84375	2514.0
False	15	189.109375	2474.0
False	15	190.375	2401.0
False	15	191.703125	2153.75
False	15	193.046875	1946.0
False	15	194.375	1768.0
False	15	195.703125	1622.0
False	15	197.03125	1495.5
False	15	198.359375	1397.25
False	15	199.671875	1304.75
False	15	201.015625	1221.75
False	15	202.359375	1152.5
False	15	203.671875	1091.25
False	15	205.015625	1034.75
False	15	206.421875	982.5
False	15	207.640625	938.25
False	15	209.03125	899.0
False	15	210.359375	864.75
False	15	211.609375	828.25
False	15	212.921875	800.25
False	15	214.28125	772.5
False	15	215.5625	748.25
False	15	216.9375	724.0
False	15	218.359375	702.5
False	15	219.609375	683.5
False	15	220.90625	664.0
False	15	222.234375	647.25
False	15	223.625	632.25
False	15	224.84375	617.5
False	15	226.203125	602.75
False	15	227.515625	590.75
False	15	228.828125	579.75
False	15	230.171875	567.25
False	15	231.515625	557.5
False	15	232.671875	547.0
False	15	233.953125	536.5
False	15	235.25	530.0
False	15	236.578125	522.0
False	15	237.78125	514.25
False	15	239.09375	506.75
False	15	240.625	500.5
False	15	241.96875	494.0
False	15	243.25	488.0
False	15	244.484375	483.0
False	15	245.53125	478.0
False	15	246.8125	473.0
False	15	248.09375	468.5
False	15	249.59375	464.75
False	15	250.859375	460.5
False	15	252.140625	457.5
False	15	253.40625	454.25
False	15	254.796875	450.75
False	15	255.9375	448.0
False	15	257.265625	446.25
False	15	258.5	443.0
False	15	259.78125	441.0
False	15	261.21875	438.75
False	15	262.59375	438.5
False	15	263.5	436.75
False	15	264.8125	436.25
False	15	266.1875	434.5
False	15	267.375	434.5
False	15	268.78125	430.25
False	15	270.171875	430.0
False	15	271.203125	430.5
False	15	272.640625	430.25
False	15	273.703125	431.25
False	15	275.109375	431.75
False	15	276.515625	432.25
False	15	277.515625	434.25
False	15	278.65625	435.25
False	15	279.953125	436.5
False	15	281.21875	439.25
False	15	282.375	440.25
False	15	283.515625	442.75
False	15	284.8125	446.0
False	15	286.046875	448.5
False	15	287.5	451.25
False	15	288.703125	454.75
False	15	289.8125	459.0
False	15	291.03125	461.0
False	15	292.296875	466.0
False	15	293.4375	470.25
False	15	294.765625	475.0
False	15	296.0625	480.5
False	15	297.15625	479.25
False	15	298.484375	465.0
False	15	300.015625	443.0
False	13	301.28125	447.75
False	0	307.171875	0.0
False	15	303.703125	460.5
False	0	309.671875	0.0
False	0	310.921875	0.0
False	0	312.1875	0.0
False	12	308.75	448.25
False	15	310.15625	423.75
False	0	315.953125	0.0
False	0	317.203125	0.0
False	15	314.0625	393.75
False	15	315.375	383.75
False	15	316.71875	375.75
False	15	318.0625	367.0
False	15	319.328125	360.0
False	15	320.890625	353.0
False	15	322.140625	346.5
False	15	323.65625	339.75
False	15	324.703125	334.0
False	15	325.984375	328.75
False	15	327.734375	323.75
False	15	328.828125	319.0
False	15	329.9375	314.0
False	15	331.390625	309.75
False	15	333.125	301.25
False	15	334.234375	296.0
False	15	335.984375	292.25
False	15	336.9375	289.75
False	15	338.296875	287.25
False	0	342.25	0.0
False	15	340.84375	282.0
False	15	342.1875	279.25
False	0	346.0	0.0
False	15	345.015625	282.25
False	15	345.828125	273.75
False	15	346.921875	272.25
False	15	349.203125	271.0
False	15	350.375	269.5
False	15	351.359375	268.75
False	15	352.453125	267.75
False	15	354.046875	267.25
False	15	355.375	266.75
True	15	355.796875	266.25
False	15	357.5625	265.75
False	15	358.765625	265.5
False	15	0.21875	265.5
False	15	1.203125	265.5
False	15	2.484375	266.0
False	15	3.625	266.25
False	15	4.921875	266.75
False	15	6.6875	267.0
False	15	7.453125	268.0
False	15	9.4375	269.0
